transaction_id,user_id,product_id,purchase_date,quantity,amount,discount_amount,payment_method,order_status
T00325,U08857,P0063,2024-11-19 21:51:08,1,300.0,0.0,Card,Success
T00326,U01903,P0061,2023-12-29 18:23:15,3,1785.0,315.0,Card,Success
T00327,U02224,P0090,2024-03-06 07:36:23,1,300.0,0.0,Card,Success
T00328,U04109,P0153,2024-02-29 14:19:49,1,2850.0,150.0,UPI,Refunded
T00329,U04713,P0124,2024-12-22 06:59:59,1,700.0,0.0,Card,Success
T00330,U03743,P0005,2024-11-24 23:10:27,1,1400.0,0.0,Wallet,Success
T00331,U03851,P0040,2024-06-12 10:31:35,2,6000.0,0.0,Wallet,Refunded
T00332,U05476,P0059,2023-09-28 17:56:28,1,680.0,120.0,NetBanking,Success
T00333,U08106,P0200,2024-03-20 11:10:33,1,3230.0,570.0,UPI,Success
T00334,U05018,P0045,2024-09-18 16:32:39,1,4400.0,0.0,Card,Success
T00335,U00623,P0113,2023-07-10 21:37:27,2,2090.0,110.0,UPI,Success
T00336,U06033,P0044,2024-05-07 16:53:54,1,2280.0,120.0,UPI,Success
T00337,U02810,P0020,2023-02-28 13:44:36,3,14100.0,0.0,Card,Success
T00338,U09203,P0068,2024-06-24 07:11:32,1,900.0,0.0,Card,Success
T00339,U02787,P0159,2023-01-07 10:23:13,1,2960.0,740.0,UPI,Success
T00340,U08362,P0070,2024-06-19 07:29:11,1,760.0,40.0,Card,Success
T00341,U01530,P0120,2024-06-27 21:37:35,1,630.0,70.0,UPI,Success
T00342,U05670,P0110,2024-10-09 12:42:41,1,1300.0,0.0,UPI,Success
T00343,U01177,P0108,2024-12-16 15:32:56,1,540.0,60.0,NetBanking,Success
T00344,U02107,P0110,2024-01-23 14:44:57,1,1040.0,260.0,Wallet,Success
T00345,U05961,P0157,2024-01-14 08:20:07,1,1710.0,90.0,UPI,Success
T00346,U09859,P0078,2024-12-31 16:53:40,1,300.0,0.0,UPI,Failed
T00347,U06438,P0154,2024-04-04 09:31:09,1,1800.0,600.0,UPI,Success
T00348,U01842,P0003,2024-09-24 15:12:57,1,1840.0,460.0,UPI,Success
T00349,U09599,P0084,2023-03-18 14:52:54,1,900.0,0.0,UPI,Failed
T00350,U07978,P0058,2024-09-24 06:41:24,2,800.0,0.0,Wallet,Success
T00351,U03301,P0128,2024-08-24 23:16:44,1,450.0,150.0,UPI,Success
T00352,U06154,P0150,2024-07-08 00:25:07,2,3400.0,0.0,Card,Success
T00353,U08671,P0026,2024-06-07 12:26:05,1,2870.0,1230.0,UPI,Success
T00354,U06932,P0066,2024-12-28 13:32:46,1,285.0,15.0,NetBanking,Success
T00355,U07589,P0023,2024-04-26 10:35:49,1,4400.0,1100.0,NetBanking,Success
T00356,U06658,P0002,2023-08-09 17:30:57,1,4500.0,0.0,Card,Success
T00357,U08769,P0100,2024-05-18 21:13:48,1,300.0,0.0,UPI,Success
T00358,U02649,P0170,2024-12-27 22:44:49,1,4900.0,0.0,UPI,Success
T00359,U01667,P0042,2024-10-18 00:12:33,1,5520.0,1380.0,UPI,Success
T00360,U08008,P0185,2023-08-15 19:44:56,1,1260.0,140.0,Card,Success
T00361,U04736,P0155,2024-10-20 08:18:58,1,3780.0,420.0,Card,Success
T00362,U08467,P0019,2024-02-03 14:00:55,1,1800.0,0.0,Wallet,Success
T00363,U02741,P0177,2023-05-09 07:57:15,1,3600.0,400.0,UPI,Success
T00364,U03107,P0099,2023-12-03 09:31:06,1,255.0,45.0,UPI,Success
T00365,U08555,P0163,2024-07-12 13:12:33,3,5400.0,600.0,UPI,Success
T00366,U02285,P0112,2024-08-11 00:40:39,1,400.0,0.0,Wallet,Success
T00367,U07983,P0093,2023-01-16 21:33:42,2,900.0,100.0,UPI,Success
T00368,U00271,P0045,2023-04-24 12:03:49,2,8360.0,440.0,Card,Success
T00369,U05961,P0148,2024-05-27 19:15:53,1,4465.0,235.0,Card,Failed
T00370,U00300,P0054,2024-11-04 13:45:33,1,540.0,60.0,Wallet,Success
T00371,U02545,P0018,2024-09-24 07:47:23,1,5040.0,560.0,UPI,Success
T00372,U08244,P0140,2023-07-25 14:46:34,1,1615.0,285.0,UPI,Success
T00373,U00394,P0002,2024-02-06 13:19:55,1,3150.0,1350.0,Card,Success
T00374,U01710,P0172,2024-05-20 13:10:39,2,2400.0,0.0,UPI,Success
T00375,U00274,P0084,2024-12-13 19:01:50,1,900.0,0.0,UPI,Success
T00376,U06548,P0127,2024-05-06 12:04:18,1,800.0,200.0,Wallet,Failed
T00377,U06259,P0191,2024-08-15 07:29:59,2,3000.0,0.0,Card,Success
T00378,U02067,P0171,2024-11-22 11:25:04,1,4000.0,0.0,Card,Success
T00379,U05770,P0171,2024-08-08 14:07:55,1,3600.0,400.0,Card,Success
T00380,U07472,P0026,2024-12-01 14:55:45,1,4100.0,0.0,Card,Success
T00381,U04110,P0137,2024-12-23 23:25:25,1,990.0,110.0,Wallet,Success
T00382,U00133,P0078,2023-03-22 14:49:57,1,255.0,45.0,UPI,Success
T00383,U09698,P0043,2024-11-20 16:18:23,1,6400.0,1600.0,UPI,Success
T00384,U09438,P0052,2024-07-20 15:40:15,1,180.0,20.0,Card,Success
T00385,U09300,P0077,2024-05-10 18:12:08,2,900.0,100.0,UPI,Success
T00386,U09271,P0119,2024-02-29 07:25:20,2,3990.0,210.0,UPI,Success
T00387,U00909,P0177,2024-06-25 00:20:06,2,8000.0,0.0,NetBanking,Success
T00388,U04122,P0028,2024-10-27 22:54:02,1,3040.0,760.0,Card,Success
T00389,U04535,P0166,2024-09-06 22:59:47,1,3675.0,1225.0,Card,Success
T00390,U07480,P0114,2023-04-21 11:59:36,1,665.0,35.0,Wallet,Success
T00391,U06148,P0074,2024-11-09 06:53:01,1,560.0,140.0,UPI,Success
T00392,U03796,P0142,2024-06-14 19:01:39,1,3040.0,160.0,NetBanking,Success
T00393,U08406,P0120,2023-12-05 23:24:24,2,1260.0,140.0,UPI,Refunded
T00394,U03926,P0079,2024-07-08 15:09:14,1,200.0,0.0,UPI,Success
T00395,U02785,P0019,2024-07-31 21:29:54,1,1800.0,0.0,Card,Success
T00396,U02216,P0059,2024-09-17 18:40:13,1,720.0,80.0,UPI,Success
T00397,U03583,P0018,2024-08-08 08:11:17,1,5040.0,560.0,UPI,Success
T00398,U02091,P0127,2024-12-06 12:12:14,1,800.0,200.0,UPI,Success
T00399,U07017,P0046,2024-11-01 23:29:48,2,9400.0,0.0,NetBanking,Success
T00400,U09952,P0107,2024-09-02 21:56:39,1,570.0,30.0,Card,Success
T00401,U06650,P0030,2023-07-01 18:44:32,1,4750.0,250.0,NetBanking,Success
T00402,U01072,P0157,2024-06-08 10:10:24,1,1710.0,90.0,UPI,Success
T00403,U04485,P0152,2024-10-12 15:11:47,1,1600.0,0.0,Card,Success
T00404,U00919,P0102,2024-05-12 10:41:59,2,2520.0,280.0,Card,Success
T00405,U02136,P0096,2024-10-09 08:02:55,1,700.0,0.0,UPI,Success
T00406,U06537,P0175,2024-09-07 08:26:54,1,3300.0,0.0,Wallet,Success
T00407,U08003,P0010,2024-11-15 14:24:22,2,1700.0,300.0,Wallet,Success
T00408,U00489,P0025,2024-06-21 23:36:44,1,8265.0,435.0,NetBanking,Success
T00409,U09001,P0154,2024-10-14 22:09:48,3,7200.0,0.0,UPI,Success
T00410,U07559,P0170,2024-06-22 23:27:55,1,3920.0,980.0,UPI,Success
T00411,U05764,P0071,2024-08-17 16:40:49,1,720.0,80.0,UPI,Refunded
T00412,U01682,P0105,2024-03-21 19:17:04,1,1955.0,345.0,Wallet,Success
T00413,U09242,P0070,2024-04-16 06:44:05,1,800.0,0.0,UPI,Success
T00414,U06026,P0188,2024-11-11 16:54:26,1,2945.0,155.0,Wallet,Success
T00415,U00217,P0045,2023-10-23 18:39:21,1,3960.0,440.0,UPI,Success
T00416,U03702,P0024,2023-06-24 10:24:43,2,19800.0,0.0,Card,Success
T00417,U09080,P0171,2024-10-12 16:48:40,1,3400.0,600.0,Card,Failed
T00418,U09274,P0120,2024-06-21 16:30:57,1,700.0,0.0,UPI,Success
T00419,U04282,P0063,2024-02-16 07:19:52,1,300.0,0.0,UPI,Success
T00420,U01769,P0195,2023-05-06 10:24:28,1,8500.0,0.0,NetBanking,Success
T00421,U03044,P0110,2024-02-24 06:43:52,1,1300.0,0.0,Card,Success
T00422,U09549,P0004,2024-05-19 06:31:10,2,12640.0,3160.0,UPI,Success
T00423,U07356,P0092,2024-09-12 11:38:01,1,800.0,0.0,UPI,Success
T00424,U00828,P0120,2024-10-25 19:59:59,1,665.0,35.0,Card,Success
T00425,U00356,P0013,2024-04-11 09:48:24,3,5280.0,1320.0,Card,Success
T00426,U04415,P0189,2024-01-10 12:43:32,1,3780.0,420.0,UPI,Success
T00427,U03555,P0187,2023-06-20 21:37:20,3,7905.0,1395.0,Card,Success
T00428,U01301,P0027,2024-06-28 14:34:44,1,4400.0,0.0,UPI,Success
T00429,U05461,P0192,2024-11-03 11:38:52,1,450.0,50.0,NetBanking,Success
T00430,U09942,P0080,2024-05-08 23:25:13,1,500.0,0.0,Card,Success
T00431,U07092,P0065,2023-10-16 20:09:59,1,300.0,0.0,Card,Success
T00432,U07648,P0102,2024-05-25 19:54:32,1,1330.0,70.0,UPI,Success
T00433,U05274,P0118,2024-05-26 11:45:12,1,1500.0,500.0,UPI,Refunded
T00434,U09262,P0075,2023-11-17 06:55:45,2,1000.0,0.0,UPI,Success
T00435,U04501,P0103,2023-09-18 20:16:43,1,1400.0,0.0,Card,Success
T00436,U02245,P0143,2024-10-17 12:05:41,2,7020.0,780.0,Card,Success
T00437,U07700,P0012,2024-11-24 18:26:00,1,3710.0,1590.0,Card,Success
T00438,U01384,P0098,2024-05-10 13:24:58,1,900.0,0.0,Card,Failed
T00439,U09760,P0076,2024-11-21 19:28:13,2,1520.0,80.0,Wallet,Success
T00440,U05961,P0030,2023-12-25 12:36:23,3,12750.0,2250.0,UPI,Success
T00441,U02422,P0085,2024-06-18 18:02:47,1,900.0,0.0,NetBanking,Refunded
T00442,U05019,P0176,2024-12-25 19:49:36,1,3700.0,0.0,Wallet,Success
T00443,U06400,P0039,2024-07-23 07:58:09,1,1600.0,0.0,UPI,Success
T00444,U05776,P0037,2024-09-08 19:54:57,1,5185.0,915.0,Wallet,Success
T00445,U04997,P0192,2024-09-07 07:29:26,1,475.0,25.0,UPI,Success
T00446,U03873,P0079,2024-06-16 22:49:20,1,200.0,0.0,Wallet,Success
T00447,U00483,P0167,2023-09-21 08:18:45,2,4000.0,0.0,Card,Success
T00448,U01647,P0177,2024-06-10 11:05:22,1,4000.0,0.0,Wallet,Success
T00449,U09721,P0027,2023-01-31 11:16:20,1,4400.0,0.0,Card,Success
T00450,U08956,P0158,2024-01-03 11:57:37,1,1425.0,75.0,Wallet,Success
T00451,U00741,P0118,2023-05-04 22:44:21,1,1600.0,400.0,Wallet,Success
T00452,U08019,P0040,2024-06-18 07:57:37,1,3000.0,0.0,Card,Success
T00453,U01113,P0090,2024-12-27 12:03:26,1,270.0,30.0,UPI,Success
T00454,U03058,P0148,2024-01-04 16:19:07,2,9400.0,0.0,Card,Success
T00455,U02641,P0126,2024-09-06 10:17:03,1,1170.0,130.0,NetBanking,Success
T00456,U03686,P0197,2024-03-15 09:49:54,3,16530.0,870.0,UPI,Success
T00457,U08762,P0018,2024-10-12 20:16:59,1,5600.0,0.0,UPI,Success
T00458,U05334,P0057,2024-06-21 13:01:44,1,400.0,0.0,Card,Failed
T00459,U00882,P0072,2024-03-18 21:05:13,1,900.0,0.0,UPI,Success
T00460,U02606,P0170,2024-03-17 22:59:58,1,3675.0,1225.0,UPI,Success
T00461,U05081,P0131,2024-06-14 10:08:08,1,900.0,100.0,UPI,Failed
T00462,U06260,P0163,2024-04-10 20:19:19,1,1900.0,100.0,NetBanking,Success
T00463,U02015,P0071,2024-12-14 21:27:18,1,760.0,40.0,Card,Success
T00464,U07197,P0008,2023-07-27 21:57:39,1,9900.0,0.0,UPI,Success
T00465,U03241,P0102,2023-10-18 18:42:00,2,2380.0,420.0,Card,Success
T00466,U04476,P0114,2024-04-03 15:14:14,1,665.0,35.0,UPI,Success
T00467,U01536,P0172,2024-03-19 23:41:24,1,1140.0,60.0,Wallet,Success
T00468,U06344,P0171,2024-09-18 08:39:25,1,3000.0,1000.0,Card,Success
T00469,U09515,P0063,2024-06-20 12:40:29,3,810.0,90.0,UPI,Success
T00470,U06684,P0138,2024-03-25 23:51:32,1,1280.0,320.0,Card,Success
T00471,U05810,P0186,2023-02-25 17:17:51,1,2480.0,620.0,Card,Success
T00472,U09450,P0038,2024-12-01 09:53:53,1,2700.0,0.0,NetBanking,Success
T00473,U01861,P0042,2023-04-03 11:43:28,1,6555.0,345.0,Card,Failed
T00474,U07455,P0024,2024-11-07 09:37:01,1,9405.0,495.0,Wallet,Success
T00475,U03367,P0105,2024-06-10 07:35:55,2,3910.0,690.0,NetBanking,Success
T00476,U01530,P0120,2024-06-27 21:57:35,1,525.0,175.0,UPI,Success
T00477,U08097,P0003,2024-08-17 14:00:31,1,2300.0,0.0,UPI,Success
T00478,U00795,P0104,2023-10-27 17:45:50,3,6000.0,0.0,Card,Success
T00479,U01949,P0193,2024-07-19 15:38:29,3,15105.0,795.0,NetBanking,Success
T00480,U06737,P0060,2023-10-08 23:44:10,1,500.0,0.0,UPI,Success
T00481,U04088,P0043,2024-12-28 09:27:22,2,16000.0,0.0,Card,Success
T00482,U00813,P0088,2024-08-04 09:00:09,1,900.0,0.0,Card,Success
T00483,U08106,P0200,2024-03-20 11:49:33,1,3800.0,0.0,Wallet,Success
T00484,U05446,P0125,2024-07-25 19:12:18,3,2400.0,0.0,Card,Success
T00485,U05848,P0175,2024-08-24 12:33:17,1,2970.0,330.0,UPI,Success
T00486,U00413,P0190,2024-07-26 17:29:01,1,3690.0,410.0,Card,Success
T00487,U02993,P0055,2024-12-12 10:18:24,1,285.0,15.0,Wallet,Failed
T00488,U02664,P0053,2024-09-08 17:54:57,1,200.0,0.0,NetBanking,Success
T00489,U09994,P0182,2024-11-02 20:38:18,1,1955.0,345.0,NetBanking,Success
T00490,U01393,P0074,2024-01-17 07:26:17,1,700.0,0.0,Wallet,Success
T00491,U08279,P0198,2024-09-25 18:09:08,1,1275.0,225.0,UPI,Success
T00492,U07978,P0171,2024-09-27 19:47:45,1,4000.0,0.0,UPI,Success
T00493,U06397,P0085,2024-07-10 15:54:02,1,810.0,90.0,Wallet,Success
T00494,U03058,P0148,2024-01-04 16:56:07,1,4700.0,0.0,Card,Success
T00495,U07573,P0148,2024-01-07 15:35:01,2,9400.0,0.0,Wallet,Success
T00496,U01932,P0018,2024-06-26 16:06:06,1,5600.0,0.0,UPI,Success
T00497,U05480,P0131,2024-08-22 09:49:36,2,2000.0,0.0,UPI,Refunded
T00498,U03467,P0075,2024-05-02 21:47:01,1,475.0,25.0,UPI,Success
T00499,U03107,P0053,2023-10-17 20:01:42,1,200.0,0.0,Card,Failed
T00500,U07944,P0165,2024-03-25 08:08:44,1,3150.0,1350.0,NetBanking,Success
T00501,U08376,P0027,2023-12-15 18:29:36,1,3520.0,880.0,UPI,Success
T00502,U06428,P0164,2024-11-27 14:40:35,1,720.0,180.0,Card,Failed
T00503,U05518,P0082,2023-05-04 23:57:35,2,380.0,20.0,UPI,Success
T00504,U06318,P0041,2024-12-04 09:02:33,1,1620.0,180.0,UPI,Success
T00505,U07647,P0103,2024-10-27 08:03:41,1,1260.0,140.0,Wallet,Success
T00506,U04336,P0066,2024-02-13 06:46:26,1,240.0,60.0,UPI,Success
T00507,U01826,P0120,2024-01-13 06:26:28,2,1330.0,70.0,Wallet,Success
T00508,U06524,P0192,2024-07-11 15:38:43,1,425.0,75.0,Card,Success
T00509,U07787,P0158,2024-08-10 00:00:06,1,1275.0,225.0,UPI,Success
T00510,U09442,P0189,2024-11-23 11:56:02,1,4200.0,0.0,UPI,Success
T00511,U01647,P0177,2024-06-10 11:14:22,1,3600.0,400.0,UPI,Success
T00512,U04431,P0167,2024-01-26 09:00:34,3,5700.0,300.0,Card,Success
T00513,U02923,P0036,2024-05-02 18:50:44,1,8400.0,0.0,Card,Success
T00514,U01014,P0008,2024-04-18 11:51:15,1,9405.0,495.0,UPI,Success
T00515,U02468,P0166,2024-05-03 06:57:20,1,4410.0,490.0,NetBanking,Success
T00516,U06661,P0174,2022-07-31 17:28:50,1,3800.0,200.0,UPI,Success
T00517,U03948,P0015,2023-09-16 19:17:01,1,6800.0,0.0,UPI,Success
T00518,U04553,P0092,2024-11-15 10:40:54,1,640.0,160.0,Card,Success
T00519,U03468,P0080,2024-08-20 16:18:54,1,450.0,50.0,UPI,Success
T00520,U07666,P0072,2024-12-30 10:31:14,1,810.0,90.0,UPI,Success
T00521,U09242,P0089,2024-08-06 10:25:16,2,800.0,0.0,Wallet,Success
T00522,U04577,P0085,2024-09-22 14:11:36,1,765.0,135.0,Card,Success
T00523,U02270,P0169,2024-06-03 11:31:25,1,1520.0,380.0,Card,Success
T00524,U04459,P0137,2023-01-22 08:18:49,1,1100.0,0.0,Card,Success
T00525,U03970,P0154,2023-11-01 07:59:39,1,2040.0,360.0,UPI,Success
T00526,U02733,P0106,2024-05-26 11:36:52,1,2000.0,0.0,Wallet,Success
T00527,U02506,P0089,2024-11-17 21:04:42,1,300.0,100.0,Wallet,Success
T00528,U03748,P0171,2024-02-12 16:24:23,1,3800.0,200.0,Card,Failed
T00529,U06654,P0180,2024-08-19 10:29:55,1,3800.0,0.0,UPI,Success
T00530,U05549,P0183,2024-12-21 12:48:23,1,2375.0,125.0,Card,Success
T00531,U00793,P0070,2023-11-28 18:15:04,2,1600.0,0.0,Wallet,Success
T00532,U06151,P0078,2024-07-14 14:07:42,2,600.0,0.0,UPI,Success
T00533,U07660,P0168,2023-01-31 21:25:24,1,475.0,25.0,UPI,Success
T00534,U06537,P0175,2024-09-07 07:50:54,1,3135.0,165.0,Card,Success
T00535,U03698,P0106,2024-05-26 15:08:21,1,1400.0,600.0,Card,Success
T00536,U09649,P0150,2024-07-20 07:56:56,1,1275.0,425.0,UPI,Success
T00537,U07458,P0130,2024-12-07 12:35:11,2,2720.0,680.0,UPI,Success
T00538,U04087,P0075,2024-11-18 07:50:24,2,1000.0,0.0,UPI,Success
T00539,U09191,P0176,2024-08-12 08:46:16,2,7400.0,0.0,UPI,Success
T00540,U00944,P0053,2024-03-27 15:18:18,2,380.0,20.0,NetBanking,Success
T00541,U06529,P0022,2024-09-14 18:04:58,1,7735.0,1365.0,Card,Success
T00542,U01762,P0113,2024-08-03 11:10:02,1,1045.0,55.0,Card,Success
T00543,U08255,P0107,2024-09-22 23:43:36,2,1140.0,60.0,Wallet,Success
T00544,U08545,P0094,2024-03-06 12:30:25,1,300.0,0.0,Card,Success
T00545,U09422,P0091,2023-08-06 19:39:29,1,255.0,45.0,UPI,Success
T00546,U01465,P0183,2024-09-23 13:54:06,1,2250.0,250.0,Card,Success
T00547,U09840,P0188,2022-11-18 13:36:01,1,3100.0,0.0,UPI,Success
T00548,U04249,P0057,2024-12-19 00:29:25,1,400.0,0.0,Card,Success
T00549,U06815,P0146,2024-11-20 06:45:15,1,4180.0,220.0,UPI,Success
T00550,U05394,P0079,2024-09-08 17:47:57,1,190.0,10.0,Wallet,Refunded
T00551,U08310,P0123,2023-10-30 09:07:14,2,3800.0,200.0,UPI,Success
T00552,U00975,P0166,2024-12-17 20:29:12,1,3920.0,980.0,UPI,Success
T00553,U02958,P0091,2024-06-02 16:26:34,1,255.0,45.0,UPI,Success
T00554,U03721,P0192,2024-09-10 06:48:17,2,950.0,50.0,Card,Success
T00555,U09331,P0059,2024-04-22 22:26:21,1,560.0,240.0,Card,Success
T00556,U07427,P0059,2024-07-20 15:16:34,2,1200.0,400.0,Card,Success
T00557,U05899,P0021,2024-08-27 07:17:22,1,1980.0,220.0,Card,Success
T00558,U08866,P0059,2024-12-02 17:48:21,2,1600.0,0.0,Wallet,Success
T00559,U08376,P0056,2023-06-09 17:49:34,1,300.0,0.0,UPI,Success
T00560,U04236,P0069,2024-03-07 22:25:46,1,765.0,135.0,UPI,Success
T00561,U05388,P0182,2024-10-14 07:28:29,1,2185.0,115.0,Wallet,Success
T00562,U01949,P0193,2024-07-19 16:10:29,1,5035.0,265.0,NetBanking,Success
T00563,U05310,P0014,2024-05-16 13:02:18,1,7395.0,1305.0,NetBanking,Success
T00564,U09442,P0189,2024-11-23 12:10:02,3,10080.0,2520.0,Card,Success
T00565,U05259,P0043,2024-09-30 23:08:26,2,14400.0,1600.0,UPI,Success
T00566,U01449,P0007,2024-07-09 22:36:31,1,6480.0,1620.0,Card,Success
T00567,U06964,P0043,2024-08-30 20:29:12,1,7200.0,800.0,UPI,Success
T00568,U09242,P0072,2024-07-10 14:08:40,1,810.0,90.0,Card,Success
T00569,U07393,P0153,2024-12-22 09:51:55,1,2700.0,300.0,Card,Success
T00570,U05163,P0196,2024-10-11 21:28:44,1,2700.0,0.0,Card,Success
T00571,U04342,P0076,2024-01-28 07:03:18,1,760.0,40.0,UPI,Success
T00572,U09943,P0004,2024-09-22 17:53:43,2,14220.0,1580.0,Card,Success
T00573,U08626,P0099,2024-01-02 13:53:39,1,285.0,15.0,UPI,Success
T00574,U04566,P0060,2024-04-24 22:09:44,1,450.0,50.0,UPI,Success
T00575,U08683,P0057,2024-10-12 18:54:13,1,320.0,80.0,Card,Success
T00576,U05394,P0079,2024-09-08 17:42:57,1,170.0,30.0,UPI,Refunded
T00577,U01478,P0160,2024-06-18 07:02:18,1,2340.0,260.0,Wallet,Success
T00578,U09242,P0151,2022-08-17 21:07:34,2,4350.0,1450.0,Card,Success
T00579,U05364,P0029,2023-04-03 23:41:10,3,4845.0,255.0,Card,Success
T00580,U01067,P0084,2024-07-25 12:01:01,1,900.0,0.0,UPI,Success
T00581,U01973,P0001,2024-02-01 11:20:00,1,8190.0,910.0,Wallet,Success
T00582,U07303,P0192,2024-10-26 23:31:47,1,350.0,150.0,Card,Success
T00583,U06627,P0172,2023-12-17 20:04:15,1,1140.0,60.0,Wallet,Success
T00584,U03368,P0159,2024-04-17 20:12:25,1,3330.0,370.0,Card,Success
T00585,U06932,P0182,2024-12-16 07:30:54,1,2300.0,0.0,Card,Success
T00586,U08775,P0085,2024-08-06 21:27:29,1,810.0,90.0,Card,Success
T00587,U01316,P0166,2023-09-14 11:42:18,1,4900.0,0.0,UPI,Success
T00588,U07003,P0169,2024-07-01 12:08:24,1,1710.0,190.0,Wallet,Success
T00589,U09612,P0015,2024-03-05 09:40:05,1,6800.0,0.0,UPI,Success
T00590,U05661,P0085,2024-11-17 23:25:37,1,900.0,0.0,Card,Success
T00591,U09234,P0049,2024-03-04 13:07:00,3,27000.0,0.0,Card,Success
T00592,U05446,P0164,2024-10-01 08:53:00,1,900.0,0.0,Card,Refunded
T00593,U08582,P0071,2024-11-21 07:39:31,2,1600.0,0.0,UPI,Success
T00594,U03309,P0158,2024-04-05 14:01:27,1,1200.0,300.0,UPI,Success
T00595,U02716,P0145,2024-08-24 21:02:07,2,1260.0,540.0,Wallet,Success
T00596,U06943,P0013,2024-12-25 20:51:47,1,2090.0,110.0,NetBanking,Success
T00597,U05288,P0036,2024-12-17 20:33:41,1,8400.0,0.0,Card,Success
T00598,U00198,P0018,2024-10-11 19:20:43,1,5040.0,560.0,Card,Success
T00599,U09317,P0048,2024-10-26 13:05:59,1,2880.0,320.0,UPI,Success
T00600,U04509,P0058,2024-03-27 13:28:17,2,720.0,80.0,Card,Success
T00601,U04063,P0063,2023-11-21 10:18:55,1,285.0,15.0,Card,Success
T00602,U05797,P0089,2024-10-08 17:34:45,1,340.0,60.0,Card,Success
T00603,U08210,P0082,2023-11-20 09:48:29,1,180.0,20.0,UPI,Success
T00604,U00528,P0067,2024-07-27 20:41:54,1,225.0,75.0,UPI,Success
T00605,U07111,P0144,2024-06-03 20:08:36,1,4700.0,0.0,UPI,Success
T00606,U09344,P0175,2024-12-25 20:46:24,1,2970.0,330.0,UPI,Success
T00607,U08019,P0040,2024-06-18 08:02:37,1,3000.0,0.0,Wallet,Success
T00608,U04742,P0149,2024-11-21 19:20:39,1,4410.0,490.0,UPI,Success
T00609,U04151,P0095,2024-04-19 17:24:21,1,700.0,0.0,UPI,Success
T00610,U03461,P0088,2024-07-18 06:56:21,1,900.0,0.0,NetBanking,Success
T00611,U01732,P0070,2024-07-06 18:53:41,1,600.0,200.0,UPI,Success
T00612,U00106,P0145,2024-10-24 12:06:37,1,855.0,45.0,Wallet,Success
T00613,U00122,P0017,2024-01-31 10:13:01,1,9000.0,0.0,UPI,Success
T00614,U08190,P0119,2024-06-02 14:36:39,1,1995.0,105.0,Card,Success
T00615,U08605,P0011,2024-05-21 21:17:48,2,10600.0,0.0,Wallet,Success
T00616,U02914,P0150,2023-09-06 20:30:14,1,1700.0,0.0,Card,Success
T00617,U00777,P0063,2024-02-01 07:31:08,1,270.0,30.0,Card,Success
T00618,U04748,P0134,2024-05-02 08:17:58,1,1805.0,95.0,Wallet,Success
T00619,U03080,P0130,2024-10-28 10:05:54,1,1700.0,0.0,UPI,Success
T00620,U04788,P0125,2024-11-04 11:51:01,2,1600.0,0.0,UPI,Success
T00621,U08794,P0143,2024-09-19 13:28:09,1,2730.0,1170.0,UPI,Success
T00622,U06540,P0154,2024-09-03 22:04:18,1,2400.0,0.0,UPI,Success
T00623,U09844,P0069,2024-09-25 07:27:38,1,810.0,90.0,UPI,Success
T00624,U05558,P0132,2024-10-03 22:24:34,1,675.0,225.0,Card,Success
T00625,U04055,P0179,2024-03-24 23:17:57,1,1900.0,100.0,UPI,Success
T00626,U01258,P0049,2024-10-29 16:23:27,1,6750.0,2250.0,Wallet,Failed
T00627,U03223,P0148,2024-03-08 08:40:44,1,4230.0,470.0,Card,Success
T00628,U00083,P0035,2023-10-17 21:23:57,1,8100.0,0.0,Wallet,Failed
T00629,U00181,P0089,2024-12-11 13:52:38,3,1080.0,120.0,Card,Success
T00630,U05557,P0126,2024-07-03 22:27:10,1,1300.0,0.0,UPI,Success
T00631,U05469,P0199,2024-08-17 18:02:23,1,1350.0,450.0,Card,Success
T00632,U08599,P0144,2024-01-16 21:03:41,1,4700.0,0.0,Card,Success
T00633,U01478,P0160,2024-06-18 06:45:18,1,1950.0,650.0,UPI,Success
T00634,U09177,P0104,2024-08-22 17:09:17,1,1700.0,300.0,Wallet,Success
T00635,U07011,P0098,2024-05-14 00:23:41,1,900.0,0.0,Wallet,Success
T00636,U05272,P0161,2023-07-14 16:34:57,1,1800.0,200.0,NetBanking,Success
T00637,U00645,P0152,2024-03-26 13:14:19,1,1360.0,240.0,NetBanking,Success
T00638,U09601,P0081,2024-06-11 15:54:02,1,810.0,90.0,UPI,Success
T00639,U07494,P0041,2024-05-14 17:02:55,1,1710.0,90.0,NetBanking,Success
T00640,U02347,P0053,2024-07-15 21:24:43,1,150.0,50.0,Card,Success
T00641,U04194,P0062,2024-07-22 08:59:18,1,855.0,45.0,Card,Success
T00642,U03521,P0131,2024-01-28 13:00:56,1,850.0,150.0,Wallet,Success
T00643,U05614,P0034,2023-08-26 17:26:05,1,4085.0,215.0,Card,Success
T00644,U01444,P0057,2024-12-16 08:47:25,1,320.0,80.0,Wallet,Success
T00645,U02025,P0174,2023-06-04 08:21:20,1,3600.0,400.0,NetBanking,Success
T00646,U04731,P0167,2024-09-16 07:33:39,3,5100.0,900.0,UPI,Success
T00647,U04328,P0084,2024-05-01 09:46:47,2,1800.0,0.0,Wallet,Success
T00648,U02838,P0065,2024-05-05 16:32:05,1,300.0,0.0,Card,Success
T00649,U04192,P0158,2024-08-14 12:21:23,1,1200.0,300.0,Wallet,Success
