user_id,signup_date,country,city,age_group,gender,device_type,acquisition_source
U00386,2023-09-11,USA,San Antonio,25-34,Female,Mobile,Paid Ads
U00387,2022-06-09,UK,Bristol,25-34,Female,Desktop,Paid Ads
U00388,2023-02-19,India,Kolkata,45-60,Female,Mobile,Organic
U00389,2023-12-20,India,Chennai,25-34,Male,Mobile,Paid Ads
U00390,2023-07-10,Australia,Canberra,35-44,Male,Mobile,Referral
U00391,2023-03-26,USA,Phoenix,25-34,Female,Mobile,Organic
U00392,2024-07-03,Australia,Brisbane,18-24,Female,Mobile,Paid Ads
U00393,2023-09-03,Germany,Dusseldorf,35-44,Female,Desktop,Organic
U00394,2023-10-24,USA,New York,45-60,Female,Mobile,Organic
U00395,2024-10-08,India,Pune,25-34,Female,Mobile,Paid Ads
U00396,2024-02-06,Canada,Edmonton,35-44,Female,Mobile,Paid Ads
U00397,2024-06-20,India,Pune,35-44,Female,Mobile,Paid Ads
U00398,2023-06-01,India,Ahmedabad,25-34,Female,Mobile,Organic
U00399,2023-09-20,Canada,Quebec City,35-44,Female,Mobile,Social
U00400,2022-09-24,USA,Los Angeles,25-34,Male,Mobile,Organic
U00401,2023-05-06,India,Ahmedabad,25-34,Male,Mobile,Social
U00402,2023-05-02,UK,Leeds,25-34,Male,Mobile,Referral
U00403,2023-09-19,UK,Liverpool,45-60,Male,Desktop,Paid Ads
U00404,2022-08-28,India,Chennai,25-34,Male,Mobile,Organic
U00405,2023-07-07,India,Chennai,35-44,Male,Mobile,Social
U00406,2024-08-11,India,Kolkata,18-24,Male,Desktop,Paid Ads
U00407,2023-06-11,India,Ahmedabad,25-34,Female,Mobile,Referral
U00408,2023-03-04,UK,Birmingham,35-44,Male,Mobile,Social
U00409,2024-07-20,UK,Bristol,35-44,Male,Mobile,Paid Ads
U00410,2024-08-16,UK,Manchester,25-34,Male,Desktop,Paid Ads
U00411,2022-08-05,India,Hyderabad,25-34,Female,Mobile,Organic
U00412,2024-01-24,India,Kolkata,45-60,Female,Mobile,Paid Ads
U00413,2024-07-07,India,Hyderabad,18-24,Male,Mobile,Paid Ads
U00414,2022-03-25,India,Kolkata,35-44,Female,Mobile,Paid Ads
U00415,2024-02-16,India,Mumbai,35-44,Male,Desktop,Paid Ads
U00416,2024-02-15,USA,Chicago,35-44,Female,Mobile,Social
U00417,2022-08-05,India,Ahmedabad,45-60,Female,Mobile,Organic
U00418,2023-09-01,UK,Sheffield,35-44,Male,Mobile,Organic
U00419,2024-03-20,Canada,Quebec City,25-34,Male,Tablet,Organic
U00420,2024-03-22,USA,Houston,25-34,Male,Desktop,Social
U00421,2023-06-22,India,Kolkata,25-34,Female,Mobile,Organic
U00422,2023-11-09,Australia,Gold Coast,18-24,Female,Tablet,Organic
U00423,2023-10-26,Germany,Dusseldorf,45-60,Male,Mobile,Organic
U00424,2024-01-21,India,Bangalore,18-24,Male,Tablet,Paid Ads
U00425,2024-06-05,UK,Liverpool,35-44,Male,Mobile,Paid Ads
U00426,2023-12-22,Canada,Toronto,35-44,Male,Tablet,Organic
U00427,2024-03-27,USA,Los Angeles,35-44,Female,Mobile,Paid Ads
U00428,2024-11-06,India,Chennai,25-34,Male,Desktop,Social
U00429,2022-04-03,USA,San Antonio,35-44,Male,Desktop,Social
U00430,2023-09-06,USA,New York,25-34,Female,Desktop,Organic
U00431,2024-03-08,USA,San Antonio,35-44,Male,Desktop,Social
U00432,2024-01-28,Australia,Canberra,25-34,Male,Mobile,Organic
U00433,2024-03-06,UK,Liverpool,45-60,Male,Mobile,Social
U00434,2024-07-16,India,Delhi,18-24,Female,Mobile,Social
U00435,2022-07-28,USA,Phoenix,25-34,Female,Mobile,Paid Ads
U00436,2024-11-16,UK,Liverpool,25-34,Male,Mobile,Organic
U00437,2024-05-27,India,Mumbai,35-44,Female,Mobile,Social
U00438,2023-01-21,India,Bangalore,35-44,Female,Mobile,Organic
U00439,2023-11-03,Australia,Perth,18-24,Female,Mobile,Social
U00440,2023-08-17,USA,San Antonio,18-24,Female,Desktop,Social
U00441,2022-10-21,India,Bangalore,25-34,Male,Desktop,Social
U00442,2023-08-06,India,Delhi,25-34,Male,Mobile,Social
U00443,2023-10-06,USA,Houston,25-34,Female,Desktop,Organic
U00444,2023-12-22,USA,San Antonio,25-34,Male,Desktop,Referral
U00445,2022-10-19,India,Pune,35-44,Male,Mobile,Social
U00446,2024-10-20,USA,Chicago,25-34,Male,Mobile,Paid Ads
U00447,2024-02-15,India,Kolkata,45-60,Female,Mobile,Social
U00448,2024-10-19,India,Delhi,25-34,Male,Mobile,Social
U00449,2024-03-02,USA,San Antonio,35-44,Male,Mobile,Social
U00450,2024-04-08,India,Chennai,35-44,Male,Mobile,Organic
U00451,2022-01-07,Australia,Canberra,25-34,Female,Mobile,Paid Ads
U00452,2024-04-27,India,Kolkata,25-34,Male,Mobile,Social
U00453,2024-05-08,UK,Birmingham,25-34,Male,Mobile,Social
U00454,2024-03-13,India,Ahmedabad,18-24,Female,Desktop,Paid Ads
U00455,2024-11-22,India,Mumbai,25-34,Female,Mobile,Paid Ads
U00456,2023-10-27,UK,Leeds,25-34,Female,Desktop,Referral
U00457,2023-02-15,USA,New York,18-24,Male,Mobile,Paid Ads
U00458,2023-06-12,UK,Manchester,25-34,Female,Mobile,Social
U00459,2024-08-15,USA,Philadelphia,25-34,Female,Desktop,Paid Ads
U00460,2024-07-14,USA,Philadelphia,18-24,Male,Mobile,Organic
U00461,2023-11-07,UK,Birmingham,18-24,Male,Mobile,Paid Ads
U00462,2024-01-17,USA,Los Angeles,35-44,Male,Tablet,Social
U00463,2024-04-26,USA,Philadelphia,35-44,Female,Mobile,Referral
U00464,2023-03-05,Canada,Toronto,45-60,Female,Mobile,Organic
U00465,2022-06-20,Australia,Perth,18-24,Male,Mobile,Social
U00466,2023-09-10,India,Delhi,18-24,Male,Desktop,Paid Ads
U00467,2023-09-19,USA,San Antonio,18-24,Female,Mobile,Organic
U00468,2023-07-18,India,Delhi,25-34,Female,Mobile,Social
U00469,2023-12-25,India,Ahmedabad,35-44,Female,Desktop,Organic
U00470,2023-09-24,USA,Los Angeles,25-34,Female,Mobile,Social
U00471,2023-08-10,Canada,Edmonton,35-44,Male,Tablet,Organic
U00472,2024-05-02,USA,Chicago,35-44,Male,Mobile,Social
U00473,2022-09-06,UK,London,45-60,Female,Mobile,Organic
U00474,2024-07-03,India,Mumbai,18-24,Male,Mobile,Organic
U00475,2023-05-19,USA,Chicago,18-24,Male,Mobile,Organic
U00476,2024-08-05,Australia,Canberra,25-34,Male,Mobile,Paid Ads
U00477,2022-07-07,India,Mumbai,18-24,Female,Mobile,Paid Ads
U00478,2023-09-07,India,Pune,45-60,Male,Mobile,Organic
U00479,2024-10-27,USA,Chicago,25-34,Male,Mobile,Organic
U00480,2024-01-10,UK,Birmingham,25-34,Female,Tablet,Paid Ads
U00481,2024-09-01,USA,Houston,25-34,Female,Mobile,Social
U00482,2023-07-11,USA,Los Angeles,25-34,Female,Mobile,Referral
U00483,2023-01-23,UK,Manchester,18-24,Female,Mobile,Paid Ads
U00484,2024-01-07,India,Kolkata,25-34,Male,Desktop,Paid Ads
U00485,2024-05-06,UK,Leeds,35-44,Male,Desktop,Referral
U00486,2024-08-06,India,Bangalore,45-60,Female,Desktop,Referral
U00487,2024-09-13,India,Bangalore,25-34,Male,Tablet,Organic
U00488,2023-12-16,UK,Manchester,25-34,Female,Desktop,Paid Ads
U00489,2024-06-13,Canada,Toronto,18-24,Male,Desktop,Social
U00490,2023-12-02,Canada,Ottawa,35-44,Male,Mobile,Social
U00491,2023-10-19,UK,Bristol,18-24,Female,Desktop,Social
U00492,2024-12-19,India,Kolkata,45-60,Female,Mobile,Paid Ads
U00493,2024-08-19,India,Hyderabad,25-34,Other,Mobile,Paid Ads
U00494,2023-06-18,India,Ahmedabad,18-24,Female,Mobile,Social
U00495,2022-11-25,Canada,Ottawa,25-34,Female,Mobile,Organic
U00496,2024-06-06,Canada,Vancouver,45-60,Female,Mobile,Paid Ads
U00497,2023-04-02,Germany,Munich,25-34,Female,Mobile,Paid Ads
U00498,2024-11-19,India,Ahmedabad,25-34,Male,Mobile,Social
U00499,2023-05-26,USA,Philadelphia,18-24,Female,Mobile,Paid Ads
U00500,2024-02-06,USA,Chicago,25-34,Female,Desktop,Paid Ads
U00501,2024-03-20,UK,Liverpool,18-24,Female,Mobile,Organic
U00502,2022-03-23,USA,Chicago,35-44,Female,Mobile,Social
U00503,2023-12-22,Canada,Edmonton,45-60,Male,Mobile,Social
U00504,2023-11-15,India,Mumbai,45-60,Male,Desktop,Social
U00505,2022-05-06,India,Ahmedabad,18-24,Male,Tablet,Organic
U00506,2024-05-28,India,Pune,25-34,Male,Desktop,Paid Ads
U00507,2023-06-03,India,Bangalore,18-24,Male,Mobile,Organic
U00508,2024-05-11,India,Delhi,25-34,Female,Mobile,Social
U00509,2023-12-08,India,Ahmedabad,35-44,Male,Tablet,Organic
U00510,2024-06-25,India,Chennai,25-34,Male,Mobile,Social
U00511,2024-08-22,USA,Phoenix,45-60,Other,Mobile,Organic
U00512,2024-02-18,Australia,Brisbane,35-44,Male,Mobile,Paid Ads
U00513,2024-04-17,Canada,Edmonton,25-34,Female,Tablet,Organic
U00514,2023-06-19,India,Kolkata,35-44,Male,Mobile,Paid Ads
U00515,2023-12-19,India,Pune,18-24,Female,Tablet,Paid Ads
U00516,2024-05-24,India,Ahmedabad,25-34,Male,Mobile,Paid Ads
U00517,2024-01-21,Germany,Dusseldorf,25-34,Female,Desktop,Organic
U00518,2024-09-17,USA,Chicago,45-60,Female,Mobile,Organic
U00519,2023-03-27,India,Hyderabad,25-34,Female,Mobile,Social
U00520,2024-02-04,Canada,Calgary,35-44,Male,Mobile,Social
U00521,2024-09-07,India,Ahmedabad,35-44,Male,Mobile,Social
U00522,2023-07-05,Australia,Sydney,35-44,Female,Desktop,Social
U00523,2022-05-26,India,Hyderabad,35-44,Male,Tablet,Referral
U00524,2024-12-16,India,Kolkata,25-34,Male,Mobile,Paid Ads
U00525,2024-06-06,USA,Phoenix,35-44,Male,Mobile,Social
U00526,2024-12-14,Australia,Brisbane,25-34,Male,Mobile,Paid Ads
U00527,2023-11-26,Canada,Ottawa,25-34,Male,Desktop,Referral
U00528,2024-04-20,USA,Chicago,18-24,Male,Desktop,Paid Ads
U00529,2023-01-02,India,Pune,25-34,Male,Mobile,Social
U00530,2023-04-25,USA,New York,45-60,Male,Desktop,Organic
U00531,2023-09-18,Germany,Dusseldorf,25-34,Male,Mobile,Paid Ads
U00532,2024-01-18,USA,Philadelphia,25-34,Female,Mobile,Social
U00533,2024-10-13,Canada,Calgary,18-24,Female,Mobile,Organic
U00534,2024-03-28,USA,Chicago,18-24,Male,Desktop,Organic
U00535,2023-05-18,USA,New York,18-24,Female,Mobile,Social
U00536,2024-07-17,USA,Phoenix,25-34,Female,Mobile,Organic
U00537,2023-09-13,UK,Bristol,45-60,Female,Mobile,Paid Ads
U00538,2024-06-28,Canada,Edmonton,25-34,Other,Mobile,Paid Ads
U00539,2024-03-12,USA,San Antonio,25-34,Male,Desktop,Organic
U00540,2023-07-03,USA,Philadelphia,25-34,Female,Mobile,Organic
U00541,2024-04-22,India,Mumbai,25-34,Female,Mobile,Referral
U00542,2023-03-07,India,Ahmedabad,45-60,Male,Desktop,Organic
U00543,2024-07-01,Australia,Canberra,25-34,Female,Mobile,Organic
U00544,2024-11-05,India,Pune,25-34,Male,Desktop,Organic
U00545,2023-11-21,Canada,Quebec City,25-34,Male,Desktop,Organic
U00546,2024-07-01,UK,Bristol,35-44,Male,Mobile,Paid Ads
U00547,2023-04-04,Canada,Vancouver,25-34,Female,Mobile,Organic
U00548,2024-12-26,Australia,Adelaide,25-34,Female,Mobile,Paid Ads
U00549,2024-07-01,USA,San Antonio,18-24,Female,Mobile,Social
U00550,2024-11-13,Australia,Brisbane,45-60,Male,Desktop,Paid Ads
U00551,2022-02-14,India,Hyderabad,35-44,Male,Desktop,Paid Ads
U00552,2024-01-15,USA,Philadelphia,18-24,Male,Desktop,Social
U00553,2024-12-17,Canada,Vancouver,35-44,Female,Desktop,Social
U00554,2023-02-12,India,Pune,25-34,Female,Mobile,Paid Ads
U00555,2023-04-07,UK,Sheffield,25-34,Female,Desktop,Organic
U00556,2024-08-23,Canada,Quebec City,18-24,Other,Desktop,Paid Ads
U00557,2024-03-19,Canada,Edmonton,35-44,Female,Desktop,Paid Ads
U00558,2024-10-23,India,Bangalore,18-24,Male,Mobile,Organic
U00559,2024-06-03,UK,Sheffield,35-44,Male,Mobile,Organic
U00560,2024-06-18,India,Delhi,18-24,Male,Mobile,Referral
U00561,2023-09-26,UK,Sheffield,35-44,Male,Desktop,Social
U00562,2023-09-04,USA,Philadelphia,18-24,Female,Mobile,Organic
U00563,2023-04-26,USA,New York,25-34,Male,Mobile,Paid Ads
U00564,2024-09-03,USA,Chicago,25-34,Female,Mobile,Organic
U00565,2022-06-12,India,Ahmedabad,18-24,Female,Mobile,Organic
U00566,2024-02-23,India,Mumbai,25-34,Female,Mobile,Paid Ads
U00567,2024-10-28,India,Chennai,25-34,Male,Desktop,Paid Ads
U00568,2024-11-12,USA,Philadelphia,45-60,Male,Desktop,Referral
U00569,2023-06-17,Canada,Vancouver,25-34,Female,Mobile,Social
U00570,2024-02-06,India,Delhi,25-34,Female,Mobile,Organic
U00571,2022-08-15,India,Pune,25-34,Female,Mobile,Organic
U00572,2024-04-02,USA,Chicago,25-34,Female,Desktop,Paid Ads
U00573,2023-05-08,UK,Sheffield,18-24,Male,Desktop,Organic
U00574,2023-08-14,India,Kolkata,35-44,Male,Tablet,Social
U00575,2024-11-05,India,Bangalore,25-34,Female,Mobile,Organic
U00576,2023-08-03,India,Hyderabad,35-44,Male,Mobile,Organic
U00577,2023-12-10,India,Bangalore,25-34,Female,Mobile,Paid Ads
U00578,2024-12-07,India,Chennai,45-60,Female,Desktop,Organic
U00579,2024-06-11,India,Pune,18-24,Male,Mobile,Paid Ads
U00580,2024-04-15,UK,Bristol,18-24,Male,Mobile,Referral
U00581,2024-01-02,USA,Los Angeles,25-34,Female,Desktop,Social
U00582,2024-12-05,India,Pune,45-60,Female,Desktop,Social
U00583,2023-07-11,USA,San Antonio,35-44,Female,Mobile,Paid Ads
U00584,2023-08-08,USA,Houston,18-24,Male,Desktop,Paid Ads
U00585,2023-09-13,Australia,Canberra,25-34,Male,Mobile,Organic
U00586,2024-02-11,India,Pune,45-60,Other,Mobile,Social
U00587,2024-01-17,UK,Sheffield,18-24,Male,Mobile,Paid Ads
U00588,2023-04-15,UK,Bristol,18-24,Male,Desktop,Paid Ads
U00589,2024-05-01,India,Chennai,35-44,Male,Desktop,Organic
U00590,2024-10-19,Australia,Canberra,45-60,Male,Mobile,Social
U00591,2023-12-16,USA,New York,35-44,Male,Mobile,Social
U00592,2024-01-19,UK,Liverpool,45-60,Female,Desktop,Organic
U00593,2024-05-13,India,Delhi,18-24,Other,Mobile,Social
U00594,2024-06-23,India,Bangalore,25-34,Male,Tablet,Social
U00595,2022-03-22,USA,San Antonio,35-44,Male,Desktop,Organic
U00596,2024-12-23,India,Hyderabad,35-44,Female,Mobile,Paid Ads
U00597,2024-07-04,USA,San Antonio,35-44,Male,Desktop,Social
U00598,2024-06-11,India,Kolkata,45-60,Other,Mobile,Paid Ads
U00599,2024-04-18,USA,San Antonio,25-34,Male,Tablet,Social
U00600,2024-03-18,USA,San Antonio,18-24,Male,Mobile,Organic
U00601,2024-05-10,India,Chennai,25-34,Female,Mobile,Organic
U00602,2023-03-17,USA,New York,35-44,Female,Mobile,Organic
U00603,2024-10-13,USA,San Antonio,18-24,Male,Mobile,Referral
U00604,2024-09-25,India,Kolkata,35-44,Male,Mobile,Organic
U00605,2024-09-14,India,Mumbai,18-24,Male,Mobile,Social
U00606,2024-06-07,India,Pune,18-24,Male,Mobile,Organic
U00607,2024-11-10,India,Delhi,25-34,Male,Mobile,Organic
U00608,2024-06-03,Australia,Perth,35-44,Female,Desktop,Organic
U00609,2024-12-02,USA,Chicago,25-34,Male,Mobile,Paid Ads
U00610,2022-04-19,India,Pune,35-44,Male,Tablet,Organic
U00611,2024-04-07,India,Kolkata,25-34,Female,Mobile,Referral
U00612,2024-02-05,India,Chennai,18-24,Male,Mobile,Social
U00613,2023-10-28,USA,New York,18-24,Female,Desktop,Organic
U00614,2024-04-03,India,Hyderabad,35-44,Female,Mobile,Social
U00615,2024-08-25,USA,Houston,25-34,Male,Mobile,Paid Ads
U00616,2024-10-02,India,Mumbai,45-60,Female,Desktop,Referral
U00617,2024-02-23,Canada,Ottawa,25-34,Male,Mobile,Organic
U00618,2023-09-26,India,Chennai,25-34,Female,Mobile,Paid Ads
U00619,2022-01-22,USA,Phoenix,25-34,Female,Desktop,Organic
U00620,2023-02-06,UK,Manchester,18-24,Female,Mobile,Social
U00621,2024-02-14,USA,Philadelphia,25-34,Male,Mobile,Organic
U00622,2022-11-07,Canada,Toronto,25-34,Male,Mobile,Paid Ads
U00623,2023-06-22,UK,Sheffield,35-44,Male,Mobile,Referral
U00624,2023-07-02,USA,San Antonio,18-24,Female,Mobile,Paid Ads
U00625,2024-03-11,USA,Houston,25-34,Female,Desktop,Paid Ads
U00626,2024-11-21,Germany,Stuttgart,18-24,Male,Mobile,Paid Ads
U00627,2023-09-03,UK,Birmingham,25-34,Male,Mobile,Paid Ads
U00628,2023-05-09,Australia,Gold Coast,25-34,Female,Mobile,Paid Ads
U00629,2024-05-08,India,Kolkata,45-60,Male,Mobile,Paid Ads
U00630,2024-11-26,USA,New York,35-44,Male,Mobile,Referral
U00631,2023-12-11,Australia,Melbourne,35-44,Male,Mobile,Organic
U00632,2024-04-18,India,Mumbai,25-34,Male,Desktop,Organic
U00633,2023-09-01,Germany,Berlin,18-24,Other,Desktop,Organic
U00634,2023-08-15,India,Pune,25-34,Other,Mobile,Paid Ads
U00635,2024-12-04,Australia,Perth,25-34,Male,Mobile,Organic
U00636,2023-04-04,USA,New York,25-34,Other,Desktop,Referral
U00637,2024-04-28,India,Delhi,25-34,Male,Tablet,Paid Ads
U00638,2023-02-10,Australia,Melbourne,45-60,Female,Mobile,Social
U00639,2024-09-11,India,Bangalore,45-60,Male,Mobile,Organic
U00640,2024-03-18,India,Kolkata,25-34,Female,Mobile,Organic
U00641,2022-04-23,India,Ahmedabad,35-44,Male,Mobile,Organic
U00642,2024-07-15,UK,Birmingham,35-44,Male,Mobile,Paid Ads
U00643,2023-10-03,Germany,Stuttgart,18-24,Female,Tablet,Organic
U00644,2024-08-07,India,Kolkata,45-60,Male,Mobile,Social
U00645,2023-08-07,USA,Phoenix,18-24,Other,Mobile,Social
U00646,2023-04-17,India,Bangalore,35-44,Male,Mobile,Social
U00647,2022-07-22,UK,Liverpool,25-34,Male,Mobile,Social
U00648,2024-10-20,India,Delhi,25-34,Female,Mobile,Paid Ads
U00649,2024-01-27,India,Ahmedabad,25-34,Female,Tablet,Paid Ads
U00650,2024-06-24,India,Kolkata,45-60,Male,Mobile,Paid Ads
U00651,2022-06-16,USA,Chicago,18-24,Male,Desktop,Organic
U00652,2024-06-16,Australia,Sydney,18-24,Female,Mobile,Paid Ads
U00653,2023-12-08,USA,Philadelphia,25-34,Male,Mobile,Paid Ads
U00654,2024-02-03,India,Chennai,18-24,Male,Tablet,Social
U00655,2023-08-20,USA,Los Angeles,35-44,Female,Mobile,Organic
U00656,2023-05-15,Canada,Calgary,35-44,Female,Desktop,Organic
U00657,2022-05-01,India,Ahmedabad,45-60,Other,Mobile,Paid Ads
U00658,2024-02-10,India,Hyderabad,35-44,Female,Mobile,Social
U00659,2024-04-02,India,Chennai,45-60,Male,Desktop,Referral
U00660,2022-12-07,UK,London,35-44,Male,Desktop,Organic
U00661,2024-09-14,USA,Philadelphia,45-60,Male,Tablet,Social
U00662,2024-09-16,USA,Chicago,18-24,Male,Mobile,Paid Ads
U00663,2024-06-27,India,Chennai,25-34,Male,Desktop,Organic
U00664,2024-11-28,India,Mumbai,45-60,Female,Mobile,Social
U00665,2023-09-15,Germany,Cologne,35-44,Female,Desktop,Organic
U00666,2024-04-07,India,Pune,45-60,Female,Mobile,Social
U00667,2023-11-13,Australia,Melbourne,18-24,Female,Mobile,Social
U00668,2023-01-25,USA,New York,45-60,Male,Mobile,Social
U00669,2024-02-10,India,Ahmedabad,35-44,Female,Mobile,Organic
U00670,2024-01-09,USA,New York,18-24,Female,Desktop,Referral
U00671,2023-08-09,Australia,Gold Coast,18-24,Female,Mobile,Social
U00672,2023-09-06,USA,Los Angeles,25-34,Male,Desktop,Referral
U00673,2024-10-24,Canada,Edmonton,45-60,Female,Mobile,Paid Ads
U00674,2023-12-25,India,Mumbai,35-44,Female,Mobile,Paid Ads
U00675,2022-06-12,USA,New York,45-60,Male,Mobile,Organic
U00676,2023-02-23,Canada,Quebec City,25-34,Male,Desktop,Organic
U00677,2024-06-20,Australia,Brisbane,45-60,Female,Tablet,Organic
U00678,2024-09-20,USA,Los Angeles,25-34,Female,Mobile,Paid Ads
U00679,2022-12-22,USA,Los Angeles,18-24,Female,Mobile,Organic
U00680,2023-03-14,India,Hyderabad,18-24,Male,Mobile,Paid Ads
U00681,2023-09-27,India,Delhi,45-60,Male,Desktop,Paid Ads
U00682,2024-02-20,India,Hyderabad,25-34,Male,Desktop,Referral
U00683,2022-11-27,India,Hyderabad,18-24,Male,Mobile,Social
U00684,2022-05-07,India,Hyderabad,18-24,Female,Mobile,Social
U00685,2024-11-08,India,Chennai,25-34,Female,Desktop,Social
U00686,2023-02-08,Germany,Dusseldorf,45-60,Female,Mobile,Organic
U00687,2024-07-08,UK,Manchester,25-34,Other,Desktop,Organic
U00688,2023-11-02,USA,San Antonio,35-44,Male,Mobile,Paid Ads
U00689,2022-10-14,Germany,Frankfurt,45-60,Male,Desktop,Social
U00690,2023-09-10,India,Mumbai,25-34,Male,Mobile,Social
U00691,2024-07-18,USA,Chicago,35-44,Female,Mobile,Paid Ads
U00692,2024-12-18,USA,San Antonio,25-34,Male,Mobile,Referral
U00693,2024-05-18,India,Bangalore,45-60,Female,Mobile,Social
U00694,2023-04-16,UK,Manchester,18-24,Male,Mobile,Organic
U00695,2024-12-20,India,Pune,35-44,Male,Mobile,Paid Ads
U00696,2023-04-05,India,Bangalore,35-44,Male,Tablet,Referral
U00697,2023-10-20,India,Delhi,18-24,Male,Desktop,Paid Ads
U00698,2024-08-05,Australia,Gold Coast,25-34,Female,Mobile,Paid Ads
U00699,2022-10-20,UK,Bristol,25-34,Female,Mobile,Organic
U00700,2022-10-23,UK,London,18-24,Male,Mobile,Paid Ads
U00701,2023-10-10,USA,Los Angeles,25-34,Female,Desktop,Social
U00702,2022-10-17,India,Mumbai,45-60,Female,Tablet,Organic
U00703,2023-10-13,USA,Chicago,25-34,Male,Mobile,Social
U00704,2024-01-17,USA,San Antonio,25-34,Male,Desktop,Referral
U00705,2024-05-18,India,Hyderabad,18-24,Female,Mobile,Social
U00706,2024-02-13,UK,Leeds,18-24,Male,Mobile,Referral
U00707,2024-11-17,India,Chennai,25-34,Male,Mobile,Organic
U00708,2023-09-28,India,Mumbai,45-60,Male,Desktop,Paid Ads
U00709,2023-07-15,Canada,Vancouver,45-60,Female,Mobile,Organic
U00710,2023-10-26,UK,Birmingham,25-34,Female,Mobile,Social
U00711,2024-08-12,USA,New York,25-34,Female,Mobile,Referral
U00712,2023-06-28,USA,Los Angeles,25-34,Female,Desktop,Organic
U00713,2024-09-10,India,Kolkata,35-44,Other,Mobile,Paid Ads
U00714,2023-06-13,UK,Leeds,35-44,Female,Mobile,Organic
U00715,2024-07-11,UK,London,35-44,Male,Desktop,Paid Ads
U00716,2024-07-03,USA,Philadelphia,18-24,Female,Tablet,Paid Ads
U00717,2023-09-22,Germany,Berlin,45-60,Male,Mobile,Social
U00718,2024-11-10,Germany,Cologne,18-24,Female,Mobile,Organic
U00719,2024-08-11,USA,Houston,25-34,Female,Mobile,Organic
U00720,2023-01-06,Canada,Quebec City,45-60,Female,Desktop,Organic
U00721,2024-04-01,USA,Chicago,25-34,Male,Mobile,Organic
U00722,2024-07-06,USA,Phoenix,18-24,Female,Desktop,Paid Ads
U00723,2024-11-05,India,Delhi,25-34,Male,Mobile,Organic
U00724,2024-08-07,USA,Houston,25-34,Male,Mobile,Paid Ads
U00725,2024-07-22,Australia,Adelaide,18-24,Male,Mobile,Social
U00726,2022-12-12,Canada,Vancouver,25-34,Female,Mobile,Paid Ads
U00727,2023-03-12,Canada,Ottawa,25-34,Male,Mobile,Referral
U00728,2024-04-07,India,Mumbai,35-44,Male,Mobile,Social
U00729,2024-12-02,India,Pune,18-24,Female,Desktop,Organic
U00730,2023-07-28,India,Ahmedabad,35-44,Male,Tablet,Organic
U00731,2023-08-01,India,Mumbai,25-34,Female,Mobile,Social
U00732,2024-07-23,USA,New York,25-34,Male,Desktop,Paid Ads
U00733,2024-06-25,India,Ahmedabad,18-24,Female,Desktop,Paid Ads
U00734,2024-09-18,USA,San Antonio,35-44,Male,Mobile,Social
U00735,2023-09-12,USA,Houston,35-44,Male,Mobile,Organic
U00736,2023-11-07,India,Kolkata,18-24,Female,Mobile,Paid Ads
U00737,2022-07-19,India,Delhi,35-44,Female,Mobile,Social
U00738,2024-08-22,Australia,Perth,45-60,Female,Mobile,Social
U00739,2022-06-03,India,Ahmedabad,18-24,Male,Mobile,Social
U00740,2024-01-10,India,Delhi,35-44,Male,Mobile,Paid Ads
U00741,2023-01-27,Canada,Toronto,25-34,Female,Mobile,Social
U00742,2024-06-27,Germany,Hamburg,18-24,Male,Mobile,Organic
U00743,2024-02-11,UK,Leeds,25-34,Female,Desktop,Organic
U00744,2024-08-05,India,Bangalore,45-60,Male,Mobile,Organic
U00745,2023-01-02,India,Delhi,25-34,Male,Mobile,Organic
U00746,2022-02-08,Germany,Munich,45-60,Female,Mobile,Social
U00747,2023-08-14,Canada,Montreal,35-44,Female,Tablet,Organic
U00748,2024-12-08,USA,Phoenix,18-24,Male,Mobile,Paid Ads
U00749,2024-06-23,India,Chennai,18-24,Female,Mobile,Paid Ads
U00750,2024-12-06,India,Kolkata,35-44,Female,Mobile,Organic
U00751,2024-10-01,India,Pune,25-34,Female,Mobile,Social
U00752,2024-02-24,USA,Houston,18-24,Female,Mobile,Social
